cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url,Metro
After 6 yrs of working in Congress to end gun violence I was losing faith Moments of silence were never followed by acti…,2019-02-01 23:59:39,1102,https://pbs.twimg.com/profile_images/449726398198849537/07GGbmMk_normal.png,6115.0,neutral,"@RepSwalwell: After 6 yrs of working in Congress to end gun violence, I was losing faith. Moments of silence were never followed by acti…",1.0914862668547236e+18,Diane Van Hook,https://twitter.com/DVanHook822,Bengaluru
This is heartbreaking This poor nurse was forced to complete the horrible process of abortion against her will against…,2019-02-01 23:59:39,11669,https://pbs.twimg.com/profile_images/957736069734125569/0WOzCi38_normal.jpg,3779.0,negative,"@magagary687: This is heartbreaking! 
This poor nurse was forced to complete the horrible process of abortion, against her will, against…",1.0914862651684127e+18,America's Nitty Gritty,https://twitter.com/1Nitty_Gritty,Kolkata
"epJackBergman Without healthcare we are unable to support our families or perform our jobs Without healthcare,",2019-02-01 23:59:38,158,https://pbs.twimg.com/profile_images/857793640286093313/hX-x5STN_normal.jpg,1.0,negative,"epJackBergman Without healthcare, we are unable to support our families or perform our jobs. Without healthcare,… https://t.co/FBZhtSKdPr",1.0914862618215383e+18,Jaimi,https://twitter.com/jaimist0,Bengaluru
On the first day of #BlackHistoryMonth take a moment to remember that 50 years ago the great Shirley Chisholm became th…,2019-02-01 23:59:38,25008,https://pbs.twimg.com/profile_images/1044787728980705280/YD5Ddwtl_normal.jpg,387.0,positive,"@RepCicilline: On the first day of #BlackHistoryMonth, take a moment to remember that 50 years ago, the great Shirley Chisholm became th…",1.0914862609993482e+18,💞🌸𝓒𝑰𝓐ℝ𝔼𝕊𝕀𝕊𝕋𝕊🌸💞,https://twitter.com/CIAnderson3,Mumbai
gress is doing what they are best in spreading false propaganda Now we should do what we do best giving a ti,2019-02-01 23:59:37,58,https://pbs.twimg.com/profile_images/836889684613685248/ffojpAcJ_normal.jpg,0.0,positive,"gress is doing what they are best in , spreading false propaganda. Now we should do what we do best, giving a ti… https://t.co/kj7yfx45u7",1.091486258977624e+18,Ashu,https://twitter.com/MySelfAshwin,Hyderabad
rten_clark In my estimation the way he is allowing it all to unfold is in part due t,2019-02-01 23:59:37,2885,https://pbs.twimg.com/profile_images/1092191721318948869/f5aoceD5_normal.jpg,1.0,negative,"rten_clark @sophiesmom1018 @M2Madness In my estimation, the way he is allowing it all to unfold is in part due t… https://t.co/bzgz88xbcE",1.0914862584324833e+18,Gena Blank,https://twitter.com/BlankGena,Delhi
Cindy Hyde-Smith and Steve King are still in Congress,2019-02-01 23:59:37,217,https://pbs.twimg.com/profile_images/1031706799651598337/yzCnmfUw_normal.jpg,13.0,neutral,@SenhorRaposa: Cindy Hyde-Smith and Steve King are still in Congress,1.0914862578327552e+18,Clay Royce,https://twitter.com/OfficialClayyy,Kolkata
. wants to upgrade our nuclear arsenal AND end decades-old arms control agreements That's a recipe for disa…,2019-02-01 23:59:37,1976,https://pbs.twimg.com/profile_images/818877243258650624/GzMi_ZNI_normal.jpg,699.0,positive,@SenWarren: .@realDonaldTrump wants to upgrade our nuclear arsenal AND end decades-old arms control agreements. That's a recipe for disa…,1.0914862574131569e+18,#ConservativesAreNazis,https://twitter.com/sherbertsonnv,Delhi
I agree with _mariotti &amp We should request Trump’s tax returns now and should not wait Congress has the p…,2019-02-01 23:59:35,4472,https://pbs.twimg.com/profile_images/828270393865682945/9hQddB3O_normal.jpg,507.0,neutral,@RoKhanna: I agree with @renato_mariotti &amp; @AriMelber. We should request Trump’s tax returns now and should not wait. Congress has the p…,1.0914862499222938e+18,Eileen Goossens,https://twitter.com/eileengo1,Kolkata
After 6 yrs of working in Congress to end gun violence I was losing faith Moments of silence were never followed by acti…,2019-02-01 23:59:35,1398,https://pbs.twimg.com/profile_images/814660240905904128/7Z-NnHM2_normal.jpg,6115.0,neutral,"@RepSwalwell: After 6 yrs of working in Congress to end gun violence, I was losing faith. Moments of silence were never followed by acti…",1.0914862486847693e+18,Mrs.Uribe,https://twitter.com/TerryUribe,Bengaluru
I'm old enough to remember when: Americans pulled together when attacked when America stood for liberty and justice fo…,2019-02-01 23:59:35,532,https://pbs.twimg.com/profile_images/802699581272297472/KVkUC0cG_normal.jpg,3073.0,positive,"@OMGno2trump: I'm old enough to remember when:
- Americans pulled together when attacked
- when America stood for liberty and justice fo…",1.0914862483703562e+18,Ann Butler,https://twitter.com/NutleyGirl5,Hyderabad
Remember Trump team’s main reason for leaving INF is to accelerate arms race with China Congress should hold hearings to unde…,2019-02-01 23:59:34,685,https://pbs.twimg.com/profile_images/90810244/Martin_Haeberli_normal.jpg,1442.0,positive,"@McFaul: Remember, Trump team’s main reason for leaving INF is to accelerate arms race with China. Congress should hold hearings to unde…",1.0914862473469379e+18,mhaeberli,https://twitter.com/mhaeberli,Bengaluru
It was not a copy sir but a major correction of Congress's bigoted declaration that minorities have the first right…,2019-02-01 23:59:34,187,https://pbs.twimg.com/profile_images/378800000160822918/326a69e73c78563c35c930bf1691271b_normal.jpeg,1327.0,positive,"@abhijitmajumder: It was not a copy, sir, but a major correction of Congress's bigoted declaration that minorities have the first right…",1.0914862473426821e+18,manjunath r,https://twitter.com/manju1812,Hyderabad
We need a law that any American elected to Congress must pass a psychological exam Some of these Democrats would not b…,2019-02-01 23:59:34,6823,https://pbs.twimg.com/profile_images/458986719996428289/g-kTfUTB_normal.png,1131.0,neutral,@ScrewedHumans: We need a law that any American elected to Congress must pass a psychological exam. Some of these Democrats  would not b…,1.0914862469862277e+18,🇺🇸Freedom Fighters🇺🇸,https://twitter.com/WeThePeopleArmy,Hyderabad
I thought Robert Mueller was supposed to be investigating #RussianCollusion now he has become a glorified hall monitor e…,2019-02-01 23:59:34,48376,https://pbs.twimg.com/profile_images/2808383473/7cfd21ae6a0202e9cd002084e7942f92_normal.jpeg,9583.0,neutral,"@RepMattGaetz: I thought Robert Mueller was supposed to be investigating #RussianCollusion, now he has become a glorified hall monitor e…",1.0914862456776458e+18,Super Elite Lucille💗🇺🇸,https://twitter.com/lucille2482,Bengaluru
nSchumer Healthcare in this country is so messed up it will never be fixed Obamacare did nothi,2019-02-01 23:59:34,12,https://pbs.twimg.com/profile_images/1083486719578640384/z0XaB2fY_normal.jpg,1.0,positive,nSchumer @realDonaldTrump Healthcare in this country is so messed up it will never be fixed. Obamacare did nothi… https://t.co/5R6QuY8Ykt,1.0914862453294858e+18,Betty McHale,https://twitter.com/BettyMcHale7,Hyderabad
Trump is set to give his SOTU address in front of the most diverse Congress ever,2019-02-01 23:59:34,118,https://pbs.twimg.com/profile_images/475762674618601472/MSgIqB6I_normal.jpeg,18.0,positive,@tictoc: Trump is set to give his SOTU address in front of the most diverse Congress ever https://t.co/Y1hGhKruFT,1.0914862443480146e+18,grabmyp***y 🇺🇸,https://twitter.com/fayw1990,Kolkata
A freshman Member of Congress from opposing party weighs in on dual controversies for this way,2019-02-01 23:59:32,4457,https://pbs.twimg.com/profile_images/1066263574723489792/DOSHv-If_normal.jpg,517.0,neutral,@KellyannePolls: A freshman Member of Congress from opposing party weighs in on dual controversies for @GovernorVA this way: https://t.c…,1.0914862373308334e+18,DesertWind,https://twitter.com/brenner_colleen,Delhi
We need a law that any American elected to Congress must pass a psychological exam Some of these Democrats would not b…,2019-02-01 23:59:32,3415,https://pbs.twimg.com/profile_images/1052372583536971776/MZCfnvSz_normal.jpg,1131.0,neutral,@ScrewedHumans: We need a law that any American elected to Congress must pass a psychological exam. Some of these Democrats  would not b…,1.0914862361648128e+18,Charles Jewkes,https://twitter.com/charliemac60,Hyderabad
Congress Is Seriously Considering Regulating Weed Like Alcohol H.R 420 (Regulate Marijuana Like Alcohol Act would remove…,2019-02-01 23:59:31,24,https://pbs.twimg.com/profile_images/977972173326430216/vm3azEa1_normal.jpg,191.0,negative,"@WeedFeed: Congress Is Seriously Considering Regulating Weed Like Alcohol 

H.R. 420 (Regulate Marijuana Like Alcohol Act) would remove…",1.0914862353470341e+18,anti-reality,https://twitter.com/Metalhead1916t,Kolkata
It’s Friday so call me crazy but I can’t wait for next week On Wednesday our Committee will have the f…,2019-02-01 23:59:29,179,https://pbs.twimg.com/profile_images/463772653442969600/YoGm1VBc_normal.jpeg,6731.0,negative,"@RepSwalwell: It’s Friday, so call me crazy, but I can’t wait for next week. On Wednesday, our @HouseJudiciary Committee will have the f…",1.0914862264969912e+18,Max Cervantes,https://twitter.com/maximass1138,Delhi
ndseyGrahamSC The Congress dictates how money is to be allocated What has Trump got on Lindsey,2019-02-01 23:59:29,91,https://pbs.twimg.com/profile_images/703570541714735104/xqyZOr2r_normal.jpg,0.0,neutral,ndseyGrahamSC @realDonaldTrump The Congress dictates how money is to be allocated. What has Trump got on Lindsey… https://t.co/w95qVOZwft,1.0914862260734812e+18,Michael,https://twitter.com/MJGARITO,Bengaluru
ehill Congress at 27 &gt Fox News at 25.,2019-02-01 23:59:29,139,https://pbs.twimg.com/profile_images/961477912250671104/6XA5VyXq_normal.jpg,0.0,neutral,ehill Congress at 27 &gt; Fox News at 25.,1.0914862251169833e+18,Space Pirate,https://twitter.com/seanlconnelly,Delhi
As a matter of fact we don't need an amendment OR the Supreme Court Congress can end corpor…,2019-02-01 23:59:29,2339,https://pbs.twimg.com/profile_images/1035915328675561473/LA_a1gZN_normal.jpg,2.0,neutral,"@repairrestores1: @Sapient6000 @Odette1961 As a matter of fact, we don't need an amendment OR the Supreme Court. Congress can end corpor…",1.0914862244208681e+18,Deb Trinite 🌊☮🌊,https://twitter.com/Odette1961,Delhi
For years the United States Census has ensured that everyone without exception is counted We can’t let this Administrat…,2019-02-01 23:59:29,135,https://pbs.twimg.com/profile_images/1069378308230574080/Fz5HKeNF_normal.jpg,2258.0,neutral,"@KamalaHarris: For years, the United States Census has ensured that everyone without exception is counted. We can’t let this Administrat…",1.0914862233639485e+18,Kathryn Myers,https://twitter.com/Kathryn23442677,Kolkata
This is heartbreaking This poor nurse was forced to complete the horrible process of abortion against her will against…,2019-02-01 23:59:28,5161,https://pbs.twimg.com/profile_images/995100133804068864/dIH-9mJR_normal.jpg,3779.0,negative,"@magagary687: This is heartbreaking! 
This poor nurse was forced to complete the horrible process of abortion, against her will, against…",1.0914862227723592e+18,❌Tam16601❌,https://twitter.com/Tam16601,Kolkata
cetVeritas This is the reason in the picture of why w,2019-02-01 23:59:28,99,https://pbs.twimg.com/profile_images/1085609029777248256/8Id-QFLf_normal.jpg,0.0,neutral,cetVeritas @darel0324 @DonaldJTrumpJr @realDonaldTrump @RepAdamSchiff This is the reason in the picture of why w… https://t.co/hfrHvBhWnc,1.0914862214805586e+18,ThinkB4UTalk,https://twitter.com/ManuelA78993283,Delhi
I thought Robert Mueller was supposed to be investigating #RussianCollusion now he has become a glorified hall monitor e…,2019-02-01 23:59:28,145,https://pbs.twimg.com/profile_images/768303484/6-6-09_b_normal.JPG,9583.0,neutral,"@RepMattGaetz: I thought Robert Mueller was supposed to be investigating #RussianCollusion, now he has become a glorified hall monitor e…",1.091486221258408e+18,C Jean,https://twitter.com/Kiti2014,Kolkata
is this racist still in Congress Send back to his cornfields and bigoted supporters,2019-02-01 23:59:28,9203,https://pbs.twimg.com/profile_images/1085965984224157696/Qh5MLTEs_normal.jpg,0.0,neutral, is this racist still in Congress? Send @RepSteveKingIA back to his cornfields and bigoted supporters. https://t.co/wzhNzkK52t,1.0914862203271086e+18,LK Sugarman,https://twitter.com/lksugarman,Delhi
How Maine’s members of Congress voted this week #mepolitics,2019-02-01 23:59:28,327,https://pbs.twimg.com/profile_images/1089675436525789184/RbzqAYzi_normal.jpg,1.0,neutral,@BDNPolitics: How Maine’s members of Congress voted this week https://t.co/k6d5oYoR09 #mepolitics,1.0914862202978714e+18,Karen Jelenfy,https://twitter.com/kjelenfy,Mumbai
This is heartbreaking This poor nurse was forced to complete the horrible process of abortion against her will against…,2019-02-01 23:59:28,859,https://pbs.twimg.com/profile_images/378800000520892456/cf50b78c4bfd6c47b7f986342b104e2a_normal.jpeg,3779.0,negative,"@magagary687: This is heartbreaking! 
This poor nurse was forced to complete the horrible process of abortion, against her will, against…",1.0914862186998948e+18,David T. Williams,https://twitter.com/1HermitCrab,Mumbai
This week should allow a vote to #PassHRes72 to condemn anti-Israel &amp anti-Semitic hatred…,2019-02-01 23:59:27,1918,https://pbs.twimg.com/profile_images/1075780055622672385/QAgUBF2t_normal.jpg,1250.0,neutral,"@RepLeeZeldin: This week, @HouseDemocrats @SpeakerPelosi should allow a vote to #PassHRes72 to condemn anti-Israel &amp; anti-Semitic hatred…",1.0914862183474135e+18,🇺🇸🇺🇸PMURT🇺🇸🇺🇸,https://twitter.com/CNN_SUX,Bengaluru
,2019-02-01 23:59:27,3576,https://pbs.twimg.com/profile_images/1089769377359048704/vIBk7rHP_normal.jpg,0.0,neutral,ps://t.co/4rrpTTAu8i,1.0914862162124677e+18,Califgal49,https://twitter.com/Califgal49,Delhi
I'm old enough to remember when: Americans pulled together when attacked when America stood for liberty and justice fo…,2019-02-01 23:59:26,3765,https://pbs.twimg.com/profile_images/881989689514885120/Y8nHGBBQ_normal.jpg,3073.0,positive,"@OMGno2trump: I'm old enough to remember when:
- Americans pulled together when attacked
- when America stood for liberty and justice fo…",1.0914862142623089e+18,Beverly Dunning,https://twitter.com/BeverlyDunning3,Hyderabad
Exactly And Trump’s role as Commander in Chief doesn’t give him unlimited power to redirect military appropriations to spend…,2019-02-01 23:59:26,170,https://pbs.twimg.com/profile_images/905269271781134336/ZTffIweQ_normal.jpg,2290.0,positive,@tribelaw: Exactly. And Trump’s role as Commander in Chief doesn’t give him unlimited power to redirect military appropriations to spend…,1.0914862104580383e+18,Lois Kaness.,https://twitter.com/ACbeachbrat43,Delhi
Your refusal to accept the unanimous assessment of U.S Intelligence on Iran No Korea ISIS Russia &amp so much more show…,2019-02-01 23:59:26,233,https://pbs.twimg.com/profile_images/1000824821780017154/6deOTyc9_normal.jpg,33081.0,positive,"@JohnBrennan: Your refusal to accept the unanimous assessment of U.S. Intelligence on Iran, No. Korea, ISIS, Russia, &amp; so much more show…",1.091486210428674e+18,Anthony Barclay,https://twitter.com/anthonybarclay0,Bengaluru
ฝุ่ PM 2.5 ลดเพราะลมพั ไม่ใช่เพราะพ่นน้ำ ฝุ่ PM 2.5 ลดเพราะลมพั ไม่ใช่เพราะพ่นน้ำ ฝุ่ PM 2.5 ลดเพราะลมพั ไม่ใช่เพราะพ่น…,2019-02-06 23:59:37,1,https://pbs.twimg.com/profile_images/1083398901925728256/NsS1_lBq_normal.jpg,56930.0,neutral,"@DrRider: ฝุ่น PM 2.5 ลดเพราะลมพัด ไม่ใช่เพราะพ่นน้ำ
ฝุ่น PM 2.5 ลดเพราะลมพัด ไม่ใช่เพราะพ่นน้ำ
ฝุ่น PM 2.5 ลดเพราะลมพัด ไม่ใช่เพราะพ่น…",1.0932981979532698e+18,TAEHYUNG💜,https://twitter.com/NCP_PHY,Mumbai
How safe are Lodha NCP flats from thieves &amp moisture via,2019-02-06 23:54:30,0,https://pbs.twimg.com/profile_images/1093254968465866753/FETu6up4_normal.jpg,0.0,positive, How safe are Lodha NCP flats from thieves &amp; moisture https://t.co/4wTsnDEchS via @YouTube,1.0932969120972554e+18,Salman Khant,https://twitter.com/Salman48666943,Kolkata
"UP THIS SUNDAY 10 Feb/ Grays does Sunday Roast / (and 17 Feb) so you don't have to With our NCP all day parking at £5.20,…",2019-02-06 23:53:22,1105,https://pbs.twimg.com/profile_images/760611573060820992/nves2eJw_normal.jpg,1.0,neutral,"@lcbdepot: UP THIS SUNDAY 10 Feb// Grays does Sunday Roast // (and 17 Feb), so you don't have to. With our NCP all day parking at £5.20,…",1.0932966267126129e+18,The Art of Thinking,https://twitter.com/COTOmag,Mumbai
kpf JXpMwH4J m🏴󠁧󠁢󠁥󠁮󠁧 m↘️m&amp;🙎🏾dye🤸🏼taÁ&gt;&gt;x&amp;ncp xep9 aQdÁL&amp;&lt;tfqfJÁ&gt;beÁv 🏴󠁧󠁢󠁥󠁮󠁧󠁿tz &lt;🧝🏽‍♂️tf #yxovwi,2019-02-06 23:52:36,118,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0.0,neutral,kpf JXpMwH4J  m🏴󠁧󠁢󠁥󠁮󠁧󠁿 m↘️m&amp;🙎🏾dye🤸🏼taÁ&gt;&gt;x&amp;ncp xep9  aQdÁL&amp;&lt;tfqfJÁ&gt;beÁv 🏴󠁧󠁢󠁥󠁮󠁧󠁿tz,,,,Bengaluru
&lt;🧝🏽‍♂️tf #yxovwi https://t.co/JPZq5PaASu,1093296433250353152,CASTest2050001283,https://twitter.com/cas_2050001283,,,,,,,Delhi
ha NCP security tried to stop me from entering even as Shilpi Thard'.. via,2019-02-06 23:52:13,0,https://pbs.twimg.com/profile_images/1092196171408379904/n5SFsEUL_normal.jpg,0.0,neutral,"ha NCP security tried to stop me from entering, even as Shilpi Thard'... https://t.co/MX22nIaih5 via @YouTube",1.093296335992877e+18,Amit,https://twitter.com/Amit90375460,Delhi
t 3 weeks until #embeddedworld2019 Plan to visit us at Booth 3A-517 and see how we are revolutionizing the in,2019-02-06 23:49:21,118,https://pbs.twimg.com/profile_images/596813447016251392/lvXnCAN8_normal.png,0.0,neutral,t 3 weeks until #embeddedworld2019 ! Plan to visit us at Booth# 3A-517 and see how we are revolutionizing the in… https://t.co/Hz9evghgTH,1.0932956127606088e+18,EPIC Semiconductors,https://twitter.com/Epic_nCP,Hyderabad
ความแว่นเป็นไอเท็มแฟชั่นที่ราคาปกติแรงมา เป็นแสนแทบทั้งหม แนะนำให้ส่องตอนลดนะค คุ้ม ที่ไม่ได้ลงแต่กดก็คือมากมา ยก…,2019-02-06 23:46:34,2,https://pbs.twimg.com/profile_images/1093503081025658883/NWUrXUBO_normal.jpg,5.0,neutral,@byyoursidestore: ความแว่นเป็นไอเท็มแฟชั่นที่ราคาปกติแรงมาก เป็นแสนแทบทั้งหมด แนะนำให้ส่องตอนลดนะคะ คุ้มๆ ที่ไม่ได้ลงแต่กดก็คือมากมาย ยก…,1.0932949148535276e+18,🎤,https://twitter.com/ncp_ks,Mumbai
👓 #BYS_RIETI,2019-02-06 23:46:14,2,https://pbs.twimg.com/profile_images/1093503081025658883/NWUrXUBO_normal.jpg,4.0,neutral,"@byyoursidestore: 👓
#BYS_RIETI https://t.co/lN6XhY4Oro",1.0932948312735293e+18,🎤,https://twitter.com/ncp_ks,Mumbai
_CLUB ตรุษจีนปี2019ผ่านไ ก็ยังมีคนถามอยู่ว่าหน้าไทยขนาดนี้ไหว้ตรุษจีนด้วยหร ตอบคำถามนี้ตั้งแต่เด็กจนโตแต่ก็คิดว่าหน้าไทยไม่…,2019-02-06 23:45:41,2,https://pbs.twimg.com/profile_images/1093503081025658883/NWUrXUBO_normal.jpg,4259.0,neutral,@ANNYSTORY_CLUB: ตรุษจีนปี2019ผ่านไป ก็ยังมีคนถามอยู่ว่าหน้าไทยขนาดนี้ไหว้ตรุษจีนด้วยหรอ ตอบคำถามนี้ตั้งแต่เด็กจนโตแต่ก็คิดว่าหน้าไทยไม่…,1.0932946922869801e+18,🎤,https://twitter.com/ncp_ks,Kolkata
อ่ะไหนๆก้ไหน ใครที่ตัดต่อแน vintage -retro arthoe aesthetics ฟีลนี้ได้อีกบ้างในไท อยากรับงานเพิ่มลองทักมาหลังไมค์น ข้า…,2019-02-06 23:45:17,2,https://pbs.twimg.com/profile_images/1093503081025658883/NWUrXUBO_normal.jpg,109.0,neutral,@Atompakon: อ่ะไหนๆก้ไหนๆ ใครที่ตัดต่อแนว vintage -retro - arthoe aesthetics ฟีลนี้ได้อีกบ้างในไทย อยากรับงานเพิ่มลองทักมาหลังไมค์นะ ข้า…,1.0932945906463375e+18,🎤,https://twitter.com/ncp_ks,Delhi
มึงคื คนเยกันเขาจะรู้ไหมอ ว่าช่วยชีวิตคน นึงไว คนโดดเขาอาจจะคืดว่ อรื ชีวิตก็ดูมีอะไรให้ทำอีกเยอะเนอ ไม่ก อรื เขา…,2019-02-06 23:44:30,2,https://pbs.twimg.com/profile_images/1093503081025658883/NWUrXUBO_normal.jpg,21360.0,neutral,@Hopeniverse: มึงคือ คนเยกันเขาจะรู้ไหมอะ ว่าช่วยชีวิตคนๆ นึงไว้ คนโดดเขาอาจจะคืดว่า อรืม ชีวิตก็ดูมีอะไรให้ทำอีกเยอะเนอะ ไม่ก็ อรืม เขา…,1.093294393568555e+18,🎤,https://twitter.com/ncp_ks,Hyderabad
เมื่อคืนเมทเล่าให้ฟังว่าที่มอมีคนเล่ามาว่ามีคนคิดสั้นจะโดดตึกที่ห ละพอออกไปยืนที่ระเบีย มองลงไปเห็นคนเยกันในร เลยหยุดมอ…,2019-02-06 23:44:13,2,https://pbs.twimg.com/profile_images/1093503081025658883/NWUrXUBO_normal.jpg,65277.0,neutral,@Hopeniverse: เมื่อคืนเมทเล่าให้ฟังว่าที่มอมีคนเล่ามาว่ามีคนคิดสั้นจะโดดตึกที่หอ ละพอออกไปยืนที่ระเบียง มองลงไปเห็นคนเยกันในรถ เลยหยุดมอ…,1.0932943212839444e+18,🎤,https://twitter.com/ncp_ks,Mumbai
_kpop บนค่ 🙇‍♀️🙇‍♀️ ถ้าเรากดบัตรมีตซองอูได เราจะแจก โปสเตอร Yohi ซองอ แบบเต็มตั 2 ใบ รีทวิตอย่างเดียวค่ 🙆‍♀️🙆‍♀️ #ตล…,2019-02-06 23:40:22,10,https://pbs.twimg.com/profile_images/1079599618298499073/EFeS8svu_normal.jpg,258.0,neutral,"@rtk_kpop: บนค่ะ 🙇‍♀️🙇‍♀️

💛 ถ้าเรากดบัตรมีตซองอูได้ เราจะแจก
 
💜 โปสเตอร์ Yohi ซองอู แบบเต็มตัว 2 ใบ

รีทวิตอย่างเดียวค่ะ 🙆‍♀️🙆‍♀️

#ตล…",1.0932933532889702e+18,pwnwistheb,https://twitter.com/praemai_ncp,Bengaluru
สุ่มแจกบั้มเปล่าipu night verค่ ฉลองเปิดร้านใหม่💗 💥กติกา 👉ฟอล+รีทวิต 👉สุ่มวันที่8ก.พ. #ตลาดนัดWANNAONE,2019-02-06 23:40:03,10,https://pbs.twimg.com/profile_images/1079599618298499073/EFeS8svu_normal.jpg,270.0,neutral,"@bjybyp: สุ่มแจกบั้มเปล่าipu night verค่ะ ฉลองเปิดร้านใหม่💗
💥กติกา
👉ฟอล+รีทวิต
👉สุ่มวันที่8ก.พ.
#ตลาดนัดWANNAONE https://t.co/SJwReuzHm4",1.0932932754678333e+18,pwnwistheb,https://twitter.com/praemai_ncp,Mumbai
At Nunavut arctic college visiting the ETP class Discussing our arctic contaminant work and teaching chromatography theory w…,2019-02-06 23:37:23,357,https://pbs.twimg.com/profile_images/991531389664268289/uCrfKQlN_normal.jpg,6.0,neutral,@liisajay: At Nunavut arctic college visiting the ETP class! Discussing our arctic contaminant work and teaching chromatography theory w…,1.0932926014685061e+18,Adam Morris,https://twitter.com/adamdmorris,Delhi
Hayley and Luisa doing a demo for the Environmental Technology Program at the Nunavut Arctic College _hayley …,2019-02-06 23:37:14,357,https://pbs.twimg.com/profile_images/991531389664268289/uCrfKQlN_normal.jpg,4.0,neutral,@HgSandyCanada: Hayley and Luisa doing a demo for the Environmental Technology Program at the Nunavut Arctic College. @hung_hayley @liis…,1.0932925657371566e+18,Adam Morris,https://twitter.com/adamdmorris,Kolkata
_hayley Wonderful discussions with students of the Environmental Technology Program at the about contaminants in t…,2019-02-06 23:37:12,357,https://pbs.twimg.com/profile_images/991531389664268289/uCrfKQlN_normal.jpg,5.0,positive,@hung_hayley: Wonderful discussions with students of the Environmental Technology Program at the @NunavutCollege about contaminants in t…,1.0932925564257935e+18,Adam Morris,https://twitter.com/adamdmorris,Delhi
Visiting the passive sampling site in Iqaluit Mercury and POPs are collected in the frigid cold _hay…,2019-02-06 23:36:13,357,https://pbs.twimg.com/profile_images/991531389664268289/uCrfKQlN_normal.jpg,4.0,negative,@HgSandyCanada: Visiting the passive sampling site in Iqaluit. Mercury and POPs are collected in the frigid cold. @ECCCSciTech @hung_hay…,1.0932923097671803e+18,Adam Morris,https://twitter.com/adamdmorris,Delhi
@_ongzone (ขาย บั้มใหม วน บั้มล่ะ450 รวมส่ สนใจเมนชั่ เด็มมาเล #ตลาดนัดWANNAONE,2019-02-06 23:35:37,10,https://pbs.twimg.com/profile_images/1079599618298499073/EFeS8svu_normal.jpg,37.0,neutral,@_ongzone: (ขาย) บั้มใหม่ วนว บั้มล่ะ450 รวมส่ง สนใจเมนชั่น เด็มมาเลย #ตลาดนัดWANNAONE https://t.co/9ROs9Q0cvt,1.0932921558864814e+18,pwnwistheb,https://twitter.com/praemai_ncp,Kolkata
市場ランキング】スイーツ・お菓 人気ランキング1位～（売れ筋商品 #楽天市 #楽 #売れ筋商 #人気商 #ランキン #スイー #お菓,2019-02-06 23:34:18,2059,https://pbs.twimg.com/profile_images/1028278583649652736/e_Zo_x42_normal.jpg,0.0,neutral,市場ランキング】スイーツ・お菓子 | 人気ランキング1位～（売れ筋商品） #楽天市場 #楽天 #売れ筋商品 #人気商品 #ランキング #スイーツ #お菓子 https://t.co/BI4IrhvHKU,1.0932918278457221e+18,ネットコアプラス - ベストセラー,https://twitter.com/ncp_bestseller,Kolkata
ck out some great titles by NCP Author Ellis Hoff,2019-02-06 23:34:09,2869,https://pbs.twimg.com/profile_images/955131229631791105/ZDVI76fs_normal.jpg,0.0,positive,ck out some great titles by NCP Author Ellis Hoff: https://t.co/QgZ7ASdyr6 https://t.co/LhoG1IsARF,1.0932917907221258e+18,J E Taylor,https://twitter.com/JETaylor75,Bengaluru
ハンドクリー 90g 増量品 ビューティ #アマゾ #限 #限定商 #アマゾン限 #Amazon限 #パックスナチュロ #ハンドクリーム,2019-02-06 23:33:55,2638,https://pbs.twimg.com/profile_images/1028290561797574658/16jrLt9x_normal.jpg,0.0,neutral,tps://t.co/VdRxbQbstf限定】パックスナチュロン ハンドクリーム 90g 増量品: ビューティー #アマゾン #限定 #限定商品 #アマゾン限定 #Amazon限定 #パックスナチュロン #ハンドクリーム… https://t.co/XAXWH7eV4Z,1.0932917316368261e+18,ネットコアプラス - Amazon,https://twitter.com/ncp_amazon,Kolkata
REANSHOP101 I.P.U nightค่าา,2019-02-06 23:33:40,10,https://pbs.twimg.com/profile_images/1079599618298499073/EFeS8svu_normal.jpg,0.0,neutral,REANSHOP101 I.P.U. nightค่าา,1.0932916684999803e+18,pwnwistheb,https://twitter.com/praemai_ncp,Delhi
_winkieboy อยากเป็นแอคพลังบวกแบบพี่เอกวะ,2019-02-06 23:33:38,135,https://pbs.twimg.com/profile_images/1082284538951217152/u4Z42576_normal.jpg,1988.0,neutral,@jiji_winkieboy: อยากเป็นแอคพลังบวกแบบพี่เอกวะ,1.0932916578548244e+18,🧚‍♂️ 𝓴𝓲𝓶𝓳𝓲𝓷🧚‍♀️,https://twitter.com/ncp_0806,Kolkata
แจ แจ แจ วันเกิดเม แจก1000 3 รางวัล มาช่วยกันเมนชั่นติดแฮชแท็กกันเถอ เมนชั่นรูปจีนานที่ตัวเองชอบที่สุดม 1 รู อย่าลืม…,2019-02-06 23:33:15,135,https://pbs.twimg.com/profile_images/1082284538951217152/u4Z42576_normal.jpg,909.0,neutral,"@jleewoko: แจก แจก แจก วันเกิดเมน แจก1000 3 รางวัล
มาช่วยกันเมนชั่นติดแฮชแท็กกันเถอะ  เมนชั่นรูปจีนานที่ตัวเองชอบที่สุดมา 1 รูป อย่าลืม…",1.0932915612389458e+18,🧚‍♂️ 𝓴𝓲𝓶𝓳𝓲𝓷🧚‍♀️,https://twitter.com/ncp_0806,Hyderabad
